image_id,image_path,set_type,object_id,class_id,class_name,center_x,center_y,width,height,xmin,ymin,xmax,ymax
crazing_159,..\NEU-DET\train\images\crazing_159.jpg,train,0,0,Rolled-in_Scale,0.3975,0.1675,0.445,0.295,0.17500000000000002,0.020000000000000018,0.62,0.315
crazing_159,..\NEU-DET\train\images\crazing_159.jpg,train,1,0,Rolled-in_Scale,0.58,0.7525000000000001,0.81,0.325,0.17499999999999993,0.5900000000000001,0.985,0.915
crazing_16,..\NEU-DET\train\images\crazing_16.jpg,train,0,0,Rolled-in_Scale,0.7075,0.7475,0.365,0.255,0.525,0.6200000000000001,0.89,0.875
crazing_16,..\NEU-DET\train\images\crazing_16.jpg,train,1,0,Rolled-in_Scale,0.215,0.6475,0.32,0.275,0.05499999999999999,0.51,0.375,0.7849999999999999
crazing_160,..\NEU-DET\train\images\crazing_160.jpg,train,0,0,Rolled-in_Scale,0.43,0.2425,0.68,0.28500000000000003,0.08999999999999997,0.09999999999999998,0.77,0.385
crazing_160,..\NEU-DET\train\images\crazing_160.jpg,train,1,0,Rolled-in_Scale,0.3725,0.745,0.615,0.41000000000000003,0.065,0.54,0.6799999999999999,0.95
crazing_161,..\NEU-DET\train\images\crazing_161.jpg,train,0,0,Rolled-in_Scale,0.5725,0.3675,0.375,0.645,0.385,0.044999999999999984,0.76,0.69
crazing_162,..\NEU-DET\train\images\crazing_162.jpg,train,0,0,Rolled-in_Scale,0.47000000000000003,0.4025,0.36,0.685,0.29000000000000004,0.06,0.65,0.7450000000000001
crazing_163,..\NEU-DET\train\images\crazing_163.jpg,train,0,0,Rolled-in_Scale,0.17500000000000002,0.6775,0.34,0.495,0.0050000000000000044,0.43,0.34500000000000003,0.925
crazing_163,..\NEU-DET\train\images\crazing_163.jpg,train,1,0,Rolled-in_Scale,0.6925,0.8325,0.525,0.315,0.43,0.675,0.9550000000000001,0.99
crazing_163,..\NEU-DET\train\images\crazing_163.jpg,train,2,0,Rolled-in_Scale,0.6525,0.28750000000000003,0.585,0.295,0.36,0.14000000000000004,0.945,0.43500000000000005
crazing_164,..\NEU-DET\train\images\crazing_164.jpg,train,0,0,Rolled-in_Scale,0.2575,0.5925,0.395,0.5750000000000001,0.06,0.305,0.455,0.8800000000000001
crazing_165,..\NEU-DET\train\images\crazing_165.jpg,train,0,0,Rolled-in_Scale,0.47000000000000003,0.6875,0.44,0.325,0.25,0.525,0.6900000000000001,0.85
crazing_165,..\NEU-DET\train\images\crazing_165.jpg,train,1,0,Rolled-in_Scale,0.445,0.165,0.38,0.32,0.255,0.0050000000000000044,0.635,0.325
crazing_166,..\NEU-DET\train\images\crazing_166.jpg,train,0,0,Rolled-in_Scale,0.54,0.34,0.73,0.37,0.17500000000000004,0.15500000000000003,0.905,0.525
crazing_166,..\NEU-DET\train\images\crazing_166.jpg,train,1,0,Rolled-in_Scale,0.4625,0.835,0.645,0.22,0.14,0.725,0.785,0.945
crazing_167,..\NEU-DET\train\images\crazing_167.jpg,train,0,0,Rolled-in_Scale,0.6725,0.2775,0.445,0.455,0.44999999999999996,0.05000000000000002,0.895,0.505
crazing_167,..\NEU-DET\train\images\crazing_167.jpg,train,1,0,Rolled-in_Scale,0.6425,0.7975,0.6950000000000001,0.265,0.29499999999999993,0.665,0.99,0.9299999999999999
crazing_168,..\NEU-DET\train\images\crazing_168.jpg,train,0,0,Rolled-in_Scale,0.3425,0.37,0.675,0.27,0.0050000000000000044,0.235,0.68,0.505
crazing_168,..\NEU-DET\train\images\crazing_168.jpg,train,1,0,Rolled-in_Scale,0.325,0.735,0.64,0.41000000000000003,0.0050000000000000044,0.53,0.645,0.94
crazing_169,..\NEU-DET\train\images\crazing_169.jpg,train,0,0,Rolled-in_Scale,0.3775,0.3975,0.715,0.325,0.020000000000000018,0.23500000000000001,0.735,0.56
crazing_169,..\NEU-DET\train\images\crazing_169.jpg,train,1,0,Rolled-in_Scale,0.5175,0.6725,0.765,0.17500000000000002,0.13499999999999995,0.585,0.8999999999999999,0.76
crazing_169,..\NEU-DET\train\images\crazing_169.jpg,train,2,0,Rolled-in_Scale,0.395,0.18,0.6,0.26,0.09500000000000003,0.04999999999999999,0.6950000000000001,0.31
crazing_17,..\NEU-DET\train\images\crazing_17.jpg,train,0,0,Rolled-in_Scale,0.7475,0.6,0.385,0.54,0.555,0.32999999999999996,0.9400000000000001,0.87
crazing_17,..\NEU-DET\train\images\crazing_17.jpg,train,1,0,Rolled-in_Scale,0.7975,0.27,0.355,0.48,0.62,0.030000000000000027,0.975,0.51
crazing_170,..\NEU-DET\train\images\crazing_170.jpg,train,0,0,Rolled-in_Scale,0.4575,0.22,0.435,0.33,0.24000000000000002,0.05499999999999999,0.675,0.385
crazing_170,..\NEU-DET\train\images\crazing_170.jpg,train,1,0,Rolled-in_Scale,0.3175,0.7825,0.405,0.23500000000000001,0.11499999999999999,0.6649999999999999,0.52,0.9
crazing_171,..\NEU-DET\train\images\crazing_171.jpg,train,0,0,Rolled-in_Scale,0.72,0.245,0.48,0.4,0.48,0.044999999999999984,0.96,0.445
crazing_172,..\NEU-DET\train\images\crazing_172.jpg,train,0,0,Rolled-in_Scale,0.4175,0.255,0.795,0.36,0.019999999999999962,0.07500000000000001,0.815,0.435
crazing_172,..\NEU-DET\train\images\crazing_172.jpg,train,1,0,Rolled-in_Scale,0.6025,0.6825,0.595,0.395,0.30500000000000005,0.485,0.9,0.88
crazing_173,..\NEU-DET\train\images\crazing_173.jpg,train,0,0,Rolled-in_Scale,0.5925,0.625,0.5650000000000001,0.28,0.31,0.485,0.875,0.765
crazing_173,..\NEU-DET\train\images\crazing_173.jpg,train,1,0,Rolled-in_Scale,0.65,0.9075,0.68,0.165,0.31,0.825,0.99,0.99
crazing_173,..\NEU-DET\train\images\crazing_173.jpg,train,2,0,Rolled-in_Scale,0.4575,0.2575,0.595,0.245,0.16000000000000003,0.135,0.755,0.38
crazing_174,..\NEU-DET\train\images\crazing_174.jpg,train,0,0,Rolled-in_Scale,0.2925,0.5275,0.5750000000000001,0.23500000000000001,0.004999999999999949,0.41,0.5800000000000001,0.645
crazing_174,..\NEU-DET\train\images\crazing_174.jpg,train,1,0,Rolled-in_Scale,0.4375,0.7875,0.865,0.23500000000000001,0.0050000000000000044,0.6699999999999999,0.87,0.905
crazing_175,..\NEU-DET\train\images\crazing_175.jpg,train,0,0,Rolled-in_Scale,0.23750000000000002,0.8375,0.465,0.265,0.0050000000000000044,0.7050000000000001,0.47000000000000003,0.97
crazing_175,..\NEU-DET\train\images\crazing_175.jpg,train,1,0,Rolled-in_Scale,0.5625,0.5875,0.385,0.255,0.37,0.46,0.755,0.7150000000000001
crazing_176,..\NEU-DET\train\images\crazing_176.jpg,train,0,0,Rolled-in_Scale,0.535,0.38,0.87,0.26,0.10000000000000003,0.25,0.97,0.51
crazing_176,..\NEU-DET\train\images\crazing_176.jpg,train,1,0,Rolled-in_Scale,0.7525000000000001,0.7425,0.445,0.395,0.53,0.545,0.9750000000000001,0.9400000000000001
crazing_177,..\NEU-DET\train\images\crazing_177.jpg,train,0,0,Rolled-in_Scale,0.3925,0.8475,0.705,0.295,0.040000000000000036,0.7000000000000001,0.745,0.995
crazing_177,..\NEU-DET\train\images\crazing_177.jpg,train,1,0,Rolled-in_Scale,0.71,0.38,0.41000000000000003,0.34,0.5049999999999999,0.21,0.915,0.55
crazing_177,..\NEU-DET\train\images\crazing_177.jpg,train,2,0,Rolled-in_Scale,0.3225,0.65,0.585,0.31,0.030000000000000027,0.495,0.615,0.805
crazing_178,..\NEU-DET\train\images\crazing_178.jpg,train,0,0,Rolled-in_Scale,0.37,0.7525000000000001,0.71,0.335,0.015000000000000013,0.5850000000000001,0.725,0.92
crazing_178,..\NEU-DET\train\images\crazing_178.jpg,train,1,0,Rolled-in_Scale,0.265,0.38,0.4,0.38,0.065,0.19,0.465,0.5700000000000001
crazing_179,..\NEU-DET\train\images\crazing_179.jpg,train,0,0,Rolled-in_Scale,0.2775,0.215,0.545,0.36,0.0050000000000000044,0.035,0.55,0.395
crazing_179,..\NEU-DET\train\images\crazing_179.jpg,train,1,0,Rolled-in_Scale,0.2025,0.5575,0.395,0.395,0.0050000000000000044,0.36,0.4,0.755
crazing_18,..\NEU-DET\train\images\crazing_18.jpg,train,0,0,Rolled-in_Scale,0.775,0.58,0.43,0.27,0.56,0.44499999999999995,0.99,0.715
crazing_18,..\NEU-DET\train\images\crazing_18.jpg,train,1,0,Rolled-in_Scale,0.23750000000000002,0.72,0.375,0.44,0.05000000000000002,0.5,0.42500000000000004,0.94
crazing_180,..\NEU-DET\train\images\crazing_180.jpg,train,0,0,Rolled-in_Scale,0.5,0.66,0.98,0.36,0.010000000000000009,0.48000000000000004,0.99,0.8400000000000001
crazing_180,..\NEU-DET\train\images\crazing_180.jpg,train,1,0,Rolled-in_Scale,0.3775,0.41500000000000004,0.605,0.32,0.07500000000000001,0.255,0.6799999999999999,0.5750000000000001
crazing_180,..\NEU-DET\train\images\crazing_180.jpg,train,2,0,Rolled-in_Scale,0.785,0.305,0.42,0.55,0.5750000000000001,0.02999999999999997,0.995,0.5800000000000001
crazing_180,..\NEU-DET\train\images\crazing_180.jpg,train,3,0,Rolled-in_Scale,0.5125,0.87,0.755,0.26,0.13499999999999995,0.74,0.8899999999999999,1
crazing_181,..\NEU-DET\train\images\crazing_181.jpg,train,0,0,Rolled-in_Scale,0.3525,0.4,0.455,0.32,0.12499999999999997,0.24000000000000002,0.58,0.56
crazing_181,..\NEU-DET\train\images\crazing_181.jpg,train,1,0,Rolled-in_Scale,0.325,0.8075,0.38,0.375,0.135,0.62,0.515,0.995
crazing_182,..\NEU-DET\train\images\crazing_182.jpg,train,0,0,Rolled-in_Scale,0.275,0.7975,0.25,0.385,0.15000000000000002,0.605,0.4,0.99
crazing_182,..\NEU-DET\train\images\crazing_182.jpg,train,1,0,Rolled-in_Scale,0.8125,0.8225,0.20500000000000002,0.295,0.71,0.675,0.915,0.97
crazing_182,..\NEU-DET\train\images\crazing_182.jpg,train,2,0,Rolled-in_Scale,0.8275,0.2675,0.225,0.28500000000000003,0.715,0.125,0.9400000000000001,0.41000000000000003
crazing_183,..\NEU-DET\train\images\crazing_183.jpg,train,0,0,Rolled-in_Scale,0.5925,0.725,0.715,0.38,0.23500000000000004,0.5349999999999999,0.95,0.915
crazing_183,..\NEU-DET\train\images\crazing_183.jpg,train,1,0,Rolled-in_Scale,0.7725,0.53,0.455,0.4,0.5449999999999999,0.33,1,0.73
crazing_183,..\NEU-DET\train\images\crazing_183.jpg,train,2,0,Rolled-in_Scale,0.295,0.395,0.52,0.45,0.034999999999999976,0.17,0.5549999999999999,0.62
crazing_184,..\NEU-DET\train\images\crazing_184.jpg,train,0,0,Rolled-in_Scale,0.2575,0.47750000000000004,0.495,0.315,0.010000000000000009,0.32000000000000006,0.505,0.635
crazing_184,..\NEU-DET\train\images\crazing_184.jpg,train,1,0,Rolled-in_Scale,0.47750000000000004,0.81,0.375,0.29,0.29000000000000004,0.665,0.665,0.9550000000000001
crazing_184,..\NEU-DET\train\images\crazing_184.jpg,train,2,0,Rolled-in_Scale,0.7725,0.505,0.445,0.22,0.5499999999999999,0.395,0.995,0.615
crazing_185,..\NEU-DET\train\images\crazing_185.jpg,train,0,0,Rolled-in_Scale,0.4625,0.6025,0.915,0.395,0.0050000000000000044,0.405,0.92,0.8
crazing_186,..\NEU-DET\train\images\crazing_186.jpg,train,0,0,Rolled-in_Scale,0.58,0.65,0.62,0.39,0.26999999999999996,0.455,0.8899999999999999,0.845
crazing_186,..\NEU-DET\train\images\crazing_186.jpg,train,1,0,Rolled-in_Scale,0.26,0.4525,0.51,0.865,0.0050000000000000044,0.020000000000000018,0.515,0.885
crazing_186,..\NEU-DET\train\images\crazing_186.jpg,train,2,0,Rolled-in_Scale,0.5625,0.2725,0.715,0.395,0.20500000000000002,0.07500000000000001,0.9199999999999999,0.47000000000000003
crazing_187,..\NEU-DET\train\images\crazing_187.jpg,train,0,0,Rolled-in_Scale,0.4325,0.41250000000000003,0.845,0.555,0.010000000000000009,0.135,0.855,0.6900000000000001
crazing_188,..\NEU-DET\train\images\crazing_188.jpg,train,0,0,Rolled-in_Scale,0.735,0.58,0.51,0.41000000000000003,0.48,0.37499999999999994,0.99,0.7849999999999999
crazing_188,..\NEU-DET\train\images\crazing_188.jpg,train,1,0,Rolled-in_Scale,0.47750000000000004,0.185,0.935,0.34,0.010000000000000009,0.014999999999999986,0.9450000000000001,0.355
crazing_188,..\NEU-DET\train\images\crazing_188.jpg,train,2,0,Rolled-in_Scale,0.3125,0.6375000000000001,0.615,0.525,0.0050000000000000044,0.37500000000000006,0.62,0.9000000000000001
crazing_189,..\NEU-DET\train\images\crazing_189.jpg,train,0,0,Rolled-in_Scale,0.4525,0.615,0.865,0.29,0.020000000000000018,0.47,0.885,0.76
crazing_189,..\NEU-DET\train\images\crazing_189.jpg,train,1,0,Rolled-in_Scale,0.34,0.2325,0.65,0.305,0.015000000000000013,0.08000000000000002,0.665,0.385
crazing_19,..\NEU-DET\train\images\crazing_19.jpg,train,0,0,Rolled-in_Scale,0.5675,0.3025,0.215,0.555,0.46,0.024999999999999967,0.675,0.5800000000000001
crazing_190,..\NEU-DET\train\images\crazing_190.jpg,train,0,0,Rolled-in_Scale,0.32,0.48,0.63,0.51,0.0050000000000000044,0.22499999999999998,0.635,0.735
crazing_190,..\NEU-DET\train\images\crazing_190.jpg,train,1,0,Rolled-in_Scale,0.5,0.63,0.8200000000000001,0.31,0.08999999999999997,0.475,0.91,0.785
crazing_190,..\NEU-DET\train\images\crazing_190.jpg,train,2,0,Rolled-in_Scale,0.37,0.1775,0.73,0.295,0.0050000000000000044,0.03,0.735,0.32499999999999996
crazing_190,..\NEU-DET\train\images\crazing_190.jpg,train,3,0,Rolled-in_Scale,0.5775,0.095,0.615,0.18,0.27,0.0050000000000000044,0.885,0.185
crazing_191,..\NEU-DET\train\images\crazing_191.jpg,train,0,0,Rolled-in_Scale,0.4425,0.21,0.805,0.2,0.03999999999999998,0.10999999999999999,0.845,0.31
crazing_191,..\NEU-DET\train\images\crazing_191.jpg,train,1,0,Rolled-in_Scale,0.56,0.5225,0.86,0.28500000000000003,0.13000000000000006,0.37999999999999995,0.99,0.665
crazing_191,..\NEU-DET\train\images\crazing_191.jpg,train,2,0,Rolled-in_Scale,0.3375,0.8250000000000001,0.385,0.3,0.14500000000000002,0.675,0.53,0.9750000000000001
crazing_192,..\NEU-DET\train\images\crazing_192.jpg,train,0,0,Rolled-in_Scale,0.8375,0.72,0.305,0.54,0.685,0.44999999999999996,0.99,0.99
crazing_192,..\NEU-DET\train\images\crazing_192.jpg,train,1,0,Rolled-in_Scale,0.365,0.7775,0.56,0.355,0.08499999999999996,0.6,0.645,0.955
crazing_192,..\NEU-DET\train\images\crazing_192.jpg,train,2,0,Rolled-in_Scale,0.6325000000000001,0.20500000000000002,0.725,0.23,0.2700000000000001,0.09000000000000001,0.9950000000000001,0.32
crazing_193,..\NEU-DET\train\images\crazing_193.jpg,train,0,0,Rolled-in_Scale,0.4275,0.445,0.705,0.55,0.07500000000000001,0.16999999999999998,0.78,0.72
crazing_194,..\NEU-DET\train\images\crazing_194.jpg,train,0,0,Rolled-in_Scale,0.485,0.5475,0.8,0.515,0.08499999999999996,0.29,0.885,0.8049999999999999
crazing_195,..\NEU-DET\train\images\crazing_195.jpg,train,0,0,Rolled-in_Scale,0.395,0.615,0.7000000000000001,0.34,0.044999999999999984,0.44499999999999995,0.7450000000000001,0.785
crazing_196,..\NEU-DET\train\images\crazing_196.jpg,train,0,0,Rolled-in_Scale,0.53,0.3225,0.91,0.225,0.07500000000000001,0.21000000000000002,0.9850000000000001,0.435
crazing_196,..\NEU-DET\train\images\crazing_196.jpg,train,1,0,Rolled-in_Scale,0.6625,0.12,0.645,0.22,0.33999999999999997,0.009999999999999995,0.985,0.22999999999999998
crazing_196,..\NEU-DET\train\images\crazing_196.jpg,train,2,0,Rolled-in_Scale,0.3825,0.8475,0.735,0.295,0.015000000000000013,0.7000000000000001,0.75,0.995
crazing_197,..\NEU-DET\train\images\crazing_197.jpg,train,0,0,Rolled-in_Scale,0.5325,0.6950000000000001,0.915,0.42,0.07499999999999996,0.4850000000000001,0.99,0.905
crazing_197,..\NEU-DET\train\images\crazing_197.jpg,train,1,0,Rolled-in_Scale,0.4475,0.2475,0.775,0.41500000000000004,0.06,0.03999999999999998,0.835,0.455
crazing_198,..\NEU-DET\train\images\crazing_198.jpg,train,0,0,Rolled-in_Scale,0.595,0.72,0.72,0.45,0.235,0.495,0.955,0.945
crazing_198,..\NEU-DET\train\images\crazing_198.jpg,train,1,0,Rolled-in_Scale,0.215,0.4825,0.42,0.485,0.0050000000000000044,0.24,0.425,0.725
crazing_198,..\NEU-DET\train\images\crazing_198.jpg,train,2,0,Rolled-in_Scale,0.6775,0.1075,0.645,0.20500000000000002,0.355,0.0049999999999999906,1,0.21000000000000002
crazing_199,..\NEU-DET\train\images\crazing_199.jpg,train,0,0,Rolled-in_Scale,0.5125,0.2675,0.9550000000000001,0.34500000000000003,0.03499999999999992,0.095,0.99,0.44000000000000006
crazing_199,..\NEU-DET\train\images\crazing_199.jpg,train,1,0,Rolled-in_Scale,0.1825,0.62,0.355,0.35000000000000003,0.0050000000000000044,0.44499999999999995,0.36,0.795
crazing_20,..\NEU-DET\train\images\crazing_20.jpg,train,0,0,Rolled-in_Scale,0.33,0.755,0.65,0.42,0.0050000000000000044,0.545,0.655,0.965
crazing_20,..\NEU-DET\train\images\crazing_20.jpg,train,1,0,Rolled-in_Scale,0.5700000000000001,0.4,0.28,0.2,0.43000000000000005,0.30000000000000004,0.7100000000000001,0.5
crazing_20,..\NEU-DET\train\images\crazing_20.jpg,train,2,2,Crazing,0.795,0.23500000000000001,0.19,0.18,0.7000000000000001,0.14500000000000002,0.89,0.325
crazing_200,..\NEU-DET\train\images\crazing_200.jpg,train,0,0,Rolled-in_Scale,0.545,0.2275,0.67,0.385,0.21000000000000002,0.035,0.8800000000000001,0.42000000000000004
crazing_200,..\NEU-DET\train\images\crazing_200.jpg,train,1,0,Rolled-in_Scale,0.42,0.6075,0.77,0.245,0.034999999999999976,0.48500000000000004,0.8049999999999999,0.73
crazing_200,..\NEU-DET\train\images\crazing_200.jpg,train,2,0,Rolled-in_Scale,0.24,0.875,0.44,0.21,0.01999999999999999,0.77,0.45999999999999996,0.98
crazing_201,..\NEU-DET\train\images\crazing_201.jpg,train,0,0,Rolled-in_Scale,0.3975,0.68,0.635,0.5700000000000001,0.08000000000000002,0.395,0.7150000000000001,0.9650000000000001
crazing_201,..\NEU-DET\train\images\crazing_201.jpg,train,1,0,Rolled-in_Scale,0.47750000000000004,0.3075,0.645,0.265,0.15500000000000003,0.175,0.8,0.44
crazing_202,..\NEU-DET\train\images\crazing_202.jpg,train,0,0,Rolled-in_Scale,0.4875,0.2775,0.765,0.495,0.10499999999999998,0.030000000000000027,0.87,0.525
crazing_203,..\NEU-DET\train\images\crazing_203.jpg,train,0,0,Rolled-in_Scale,0.4175,0.6175,0.645,0.445,0.09499999999999997,0.395,0.74,0.8400000000000001
crazing_203,..\NEU-DET\train\images\crazing_203.jpg,train,1,0,Rolled-in_Scale,0.535,0.215,0.63,0.33,0.22000000000000003,0.04999999999999999,0.8500000000000001,0.38
crazing_204,..\NEU-DET\train\images\crazing_204.jpg,train,0,0,Rolled-in_Scale,0.43,0.79,0.79,0.26,0.034999999999999976,0.66,0.825,0.92
crazing_205,..\NEU-DET\train\images\crazing_205.jpg,train,0,0,Rolled-in_Scale,0.2725,0.855,0.28500000000000003,0.27,0.13,0.72,0.41500000000000004,0.99
crazing_206,..\NEU-DET\train\images\crazing_206.jpg,train,0,0,Rolled-in_Scale,0.355,0.56,0.52,0.59,0.09499999999999997,0.26500000000000007,0.615,0.855
crazing_206,..\NEU-DET\train\images\crazing_206.jpg,train,1,0,Rolled-in_Scale,0.7875,0.41500000000000004,0.315,0.54,0.63,0.14500000000000002,0.945,0.685
crazing_207,..\NEU-DET\train\images\crazing_207.jpg,train,0,0,Rolled-in_Scale,0.43,0.42,0.84,0.41000000000000003,0.010000000000000009,0.21499999999999997,0.85,0.625
crazing_208,..\NEU-DET\train\images\crazing_208.jpg,train,0,0,Rolled-in_Scale,0.3825,0.24,0.755,0.28,0.0050000000000000044,0.09999999999999998,0.76,0.38
crazing_208,..\NEU-DET\train\images\crazing_208.jpg,train,1,0,Rolled-in_Scale,0.4975,0.7475,0.985,0.445,0.0050000000000000044,0.525,0.99,0.9700000000000001
crazing_209,..\NEU-DET\train\images\crazing_209.jpg,train,0,0,Rolled-in_Scale,0.4325,0.5625,0.755,0.625,0.05499999999999999,0.25,0.81,0.875
crazing_209,..\NEU-DET\train\images\crazing_209.jpg,train,1,0,Rolled-in_Scale,0.3775,0.1475,0.725,0.265,0.015000000000000013,0.014999999999999986,0.74,0.28
crazing_21,..\NEU-DET\train\images\crazing_21.jpg,train,0,0,Rolled-in_Scale,0.5625,0.2575,0.855,0.245,0.135,0.135,0.99,0.38
crazing_21,..\NEU-DET\train\images\crazing_21.jpg,train,1,0,Rolled-in_Scale,0.5425,0.5125,0.885,0.17500000000000002,0.09999999999999998,0.42499999999999993,0.985,0.6
crazing_21,..\NEU-DET\train\images\crazing_21.jpg,train,2,0,Rolled-in_Scale,0.555,0.775,0.87,0.32,0.12000000000000005,0.615,0.99,0.935
crazing_210,..\NEU-DET\train\images\crazing_210.jpg,train,0,0,Rolled-in_Scale,0.2125,0.455,0.385,0.5,0.01999999999999999,0.20500000000000002,0.405,0.7050000000000001
crazing_211,..\NEU-DET\train\images\crazing_211.jpg,train,0,0,Rolled-in_Scale,0.42,0.735,0.76,0.37,0.03999999999999998,0.55,0.8,0.9199999999999999
crazing_211,..\NEU-DET\train\images\crazing_211.jpg,train,1,0,Rolled-in_Scale,0.7175,0.435,0.41500000000000004,0.86,0.51,0.0050000000000000044,0.925,0.865
crazing_211,..\NEU-DET\train\images\crazing_211.jpg,train,2,0,Rolled-in_Scale,0.3625,0.315,0.715,0.32,0.0050000000000000044,0.155,0.72,0.475
crazing_212,..\NEU-DET\train\images\crazing_212.jpg,train,0,0,Rolled-in_Scale,0.465,0.8475,0.92,0.295,0.0050000000000000044,0.7000000000000001,0.925,0.995
crazing_212,..\NEU-DET\train\images\crazing_212.jpg,train,1,0,Rolled-in_Scale,0.455,0.31,0.81,0.47000000000000003,0.04999999999999999,0.07499999999999998,0.8600000000000001,0.545
crazing_213,..\NEU-DET\train\images\crazing_213.jpg,train,0,0,Rolled-in_Scale,0.4425,0.805,0.625,0.37,0.13,0.6200000000000001,0.755,0.99
crazing_213,..\NEU-DET\train\images\crazing_213.jpg,train,1,0,Rolled-in_Scale,0.47500000000000003,0.1575,0.62,0.245,0.16500000000000004,0.035,0.785,0.28
crazing_214,..\NEU-DET\train\images\crazing_214.jpg,train,0,0,Rolled-in_Scale,0.5225,0.5525,0.9550000000000001,0.385,0.04499999999999993,0.36,1,0.745
crazing_214,..\NEU-DET\train\images\crazing_214.jpg,train,1,0,Rolled-in_Scale,0.485,0.7575000000000001,0.66,0.405,0.15499999999999997,0.555,0.815,0.9600000000000001
crazing_214,..\NEU-DET\train\images\crazing_214.jpg,train,2,0,Rolled-in_Scale,0.6175,0.155,0.755,0.3,0.24000000000000005,0.0050000000000000044,0.9950000000000001,0.305
crazing_215,..\NEU-DET\train\images\crazing_215.jpg,train,0,0,Rolled-in_Scale,0.4675,0.1375,0.925,0.265,0.0050000000000000044,0.0050000000000000044,0.93,0.27
crazing_215,..\NEU-DET\train\images\crazing_215.jpg,train,1,0,Rolled-in_Scale,0.52,0.36,0.93,0.37,0.05499999999999999,0.175,0.9850000000000001,0.5449999999999999
crazing_215,..\NEU-DET\train\images\crazing_215.jpg,train,2,0,Rolled-in_Scale,0.47000000000000003,0.705,0.9,0.43,0.020000000000000018,0.49,0.92,0.9199999999999999
crazing_216,..\NEU-DET\train\images\crazing_216.jpg,train,0,0,Rolled-in_Scale,0.135,0.735,0.26,0.5,0.0050000000000000044,0.485,0.265,0.985
crazing_216,..\NEU-DET\train\images\crazing_216.jpg,train,1,0,Rolled-in_Scale,0.5075000000000001,0.23500000000000001,0.785,0.46,0.11500000000000005,0.0050000000000000044,0.9000000000000001,0.465
crazing_216,..\NEU-DET\train\images\crazing_216.jpg,train,2,0,Rolled-in_Scale,0.63,0.6900000000000001,0.71,0.52,0.275,0.43000000000000005,0.985,0.9500000000000001
